Glon,Glat,ra,dec,HIP,vmag,VarFlag,BTmag,VTmag,B-V
5.6709,5.9725,264.09677400000004,-20.977244,86158,8.43,,10.988,8.718,1.8730000000000002
87.4424,-28.1151,338.425071,25.103866,111366,8.43,,9.734,8.542,1.021
357.6921,-14.0452,280.023618,-37.505214,91540,8.43,,9.026,8.495,0.506
95.5655,-40.6101,351.37735,17.651276,115635,8.43,,9.715,8.548,0.95
154.0341,55.9221,163.682548,53.578604000000006,53358,8.43,,9.818999999999999,8.547,1.083
314.9206,30.867,204.85031899999998,-30.885686,66624,8.43,,10.166,8.593,1.319
162.4643,-15.3642,59.731168000000004,32.75647,18610,8.43,,8.67,8.455,0.205
5.1369,31.3535,242.38375499999998,-6.727721000000001,79174,8.43,,10.05,8.533999999999999,1.274
309.994,-34.508,335.20434500000005,-80.454039,110329,8.43,,9.097000000000001,8.486,0.569
114.8251,48.868,206.811524,67.372408,67273,8.42,,9.041,8.49,0.516
320.2412,57.1485,202.176162,-4.46557,65751,8.42,,8.724,8.434,0.276
19.9647,-22.5745,298.219066,-21.066515,97836,8.42,,8.391,8.416,-0.019
3.4473,1.5434,266.93242599999996,-25.188841,87093,8.42,,8.756,8.462,0.28
146.1763,-18.4963,41.699479,39.112746,12968,8.42,,9.966000000000001,8.573,1.178
60.5273,38.3691,253.753687,37.320051,82777,8.42,,9.718,8.56,0.9940000000000001
167.5549,34.4415,124.99869699999999,51.287333000000004,40829,8.42,,8.605,8.441,0.163
348.5052,-71.2157,355.59245400000003,-39.220261,116950,8.41,,9.022,8.476,0.518
216.8416,48.5158,148.983259,17.541519,48700,8.41,,8.931000000000001,8.457,0.43
215.1907,-52.3466,54.207453,-22.484935,16848,8.41,,9.652000000000001,8.53,0.965
123.2083,-52.2704,13.031661999999999,10.60088,4065,8.41,,8.786,8.305,0.45299999999999996
83.2511,-82.609,7.800028,-21.351236,2451,8.41,,8.876,8.432,0.39799999999999996
9.7384,57.3813,223.20320499999997,11.251994,72798,8.41,,9.078,8.472999999999999,0.564
19.0702,20.0838,258.741962,-2.503145,84374,8.41,,9.229,8.477,0.687
346.0501,-1.62,258.624971,-41.473517,84334,8.41,,9.827,8.596,1.051
313.9653,78.1696,195.193043,15.498245,63508,8.4,,8.904,8.458,0.42100000000000004
137.5164,-34.2153,26.38898,27.119034000000003,8207,8.4,,9.645,8.529,0.9620000000000001
162.5511,-23.416,53.739798,26.608280999999998,16704,8.4,,8.777999999999999,8.424,0.336
207.4398,-44.8457,59.840630000000004,-15.139301999999999,18639,8.4,,8.952,8.457,0.495
277.2486,48.8503,175.991778,-10.627609,57218,8.4,,8.846,8.411,0.408
328.881,41.7908,212.80928799999998,-17.025057999999998,69314,8.4,,9.767000000000001,8.515,1.068
5.5755,-40.0707,314.117894,-37.336858,103363,8.4,,8.937999999999999,8.441,0.479
232.1411,-53.7007,54.514152,-32.741213,16946,8.4,,8.818999999999999,8.437999999999999,0.37200000000000005
233.6254,34.2583,142.218268,-0.186053,46485,8.4,,9.809,8.491,1.119
160.3332,5.3879,78.24316800000001,48.305271999999995,24308,8.4,,10.337,8.597000000000001,1.4509999999999998
7.9667,-57.0976,335.39858399999997,-35.936726,110392,8.4,,8.855,8.443,0.406
105.5033,-58.9603,3.965161,2.702277,1264,8.4,,8.804,8.429,0.322
247.9202,66.2118,173.098095,12.204464999999999,56294,8.4,,8.924,8.465,0.445
243.4186,46.4061,156.395428,1.082848,51034,8.4,,9.646,8.487,0.995
20.0232,0.2388,276.677724,-11.356895,90402,8.4,,9.612,8.568999999999999,0.9059999999999999
53.2849,31.7743,260.134639,30.2158,84853,8.4,,9.84,8.529,1.114
173.4818,72.4664,175.868875,37.240745000000004,57169,8.39,,10.076,8.547,1.317
13.0727,29.413,247.93791800000002,-2.260032,80949,8.39,,9.21,8.467,0.628
135.7245,-48.0388,21.634532999999998,13.959175,6724,8.39,,10.107999999999999,8.516,1.3
23.0276,-73.1376,353.840167,-28.736595,116408,8.39,,9.629,8.482000000000001,0.986
155.0855,58.845,166.754784,51.263929,54342,8.39,,9.65,8.498,0.99
320.7961,29.7609,210.881258,-30.597964,68681,8.39,,10.258,8.587,1.3969999999999998
177.4299,-55.8819,40.142576,-5.0258709999999995,12474,8.39,,9.601,8.493,0.955
140.8461,-42.2508,26.766259,18.677668,8303,8.39,,9.017999999999999,8.454,0.528
145.0947,-40.4102,30.588179999999998,19.389932,9511,8.39,,8.565,8.412,0.147
206.9742,41.447,139.457475,21.781584,45611,8.39,,9.671,8.508,0.998
298.1655,-57.7439,17.828129999999998,-59.200072999999996,5561,8.38,,9.551,8.496,0.915
164.1865,-41.7122,42.991068,11.306610000000001,13364,8.38,,8.954,8.417,0.455
58.8112,65.1513,220.43491600000002,35.240286,71839,8.38,,9.402999999999999,8.471,0.8240000000000001
359.2961,-4.3566,270.346704,-31.748396000000003,88259,8.38,1.0,8.902000000000001,8.404,0.418
86.2166,-65.2764,358.27930200000003,-6.649922,117777,8.38,,10.035,8.508,1.2830000000000001
357.5011,-76.5734,359.62183,-34.285983,118195,8.38,,9.786,8.49,1.102
94.9152,55.0469,221.20559500000002,55.473211,72088,8.38,,9.488,8.447000000000001,0.905
219.1544,-46.0474,61.547594,-23.279817,19144,8.38,,9.661,8.497,0.9990000000000001
165.3226,-46.0021,41.038554,7.38707,12771,8.37,,8.869,8.43,0.445
40.5906,0.9533,285.5146,7.248911,93460,8.37,,8.646,8.434,0.22
198.3273,55.011,152.940916,30.148962,49933,8.37,,9.693,8.509,1.015
232.2616,10.2884,121.181808,-12.029357000000001,39531,8.37,,10.384,8.551,1.525
241.6681,70.2579,174.862506,16.53783,56858,8.37,,9.802,8.493,1.14
343.5562,71.7256,204.943405,12.777859,66653,8.37,,8.867,8.402000000000001,0.408
35.9219,20.1668,265.97660299999995,11.582487,86774,8.37,,10.073,8.523,1.301
318.2334,39.3088,205.585858,-22.045641,66873,8.37,,9.562000000000001,8.474,0.94
284.2109,51.8709,181.274682,-9.308579,58936,8.37,,8.927999999999999,8.433,0.466
297.1264,-77.0867,14.549588,-39.965327,4546,8.37,,9.799,8.494,1.109
213.164,35.5323,135.374138,15.192769,44313,8.37,,8.889,8.42,0.46299999999999997
212.3935,-37.6244,68.242064,-15.768162,21210,8.37,,8.8,8.4,0.391
34.1499,-42.9275,322.81262200000003,-17.259946,106251,8.37,,8.738999999999999,8.449,0.32
70.8776,-51.6718,343.57538900000003,-1.049269,113106,8.37,,9.708,8.488,1.043
272.6768,30.4349,164.066157,-25.584965,53468,8.37,,9.597000000000001,8.485,0.958
93.7685,-59.9158,358.720967,-0.285965,117902,8.36,,9.272,8.44,0.7340000000000001
9.5329,-82.2763,4.67518,-29.956894000000002,1500,8.36,,9.057,8.413,0.591
152.1979,61.4476,171.307797,50.498992,55738,8.36,,8.988,8.415,0.536
10.9394,-6.5927,278.67131,-22.54665,91083,8.36,,8.562999999999999,8.377,0.171
255.3985,63.4107,173.383948,7.978721000000001,56386,8.36,,9.597999999999999,8.439,0.995
303.2572,-83.0443,12.811989,-34.083812,3986,8.36,,10.227,8.539,1.41
206.3122,-64.5749,40.156872,-21.578782,12480,8.36,,8.975,8.408999999999999,0.524
51.1389,80.3826,203.39068799999998,29.738032,66149,8.36,,9.014,8.437999999999999,0.5379999999999999
10.6016,23.9854,251.252387,-7.099378999999999,81994,8.36,,9.475,8.435,0.904
112.7826,63.8318,200.229415,52.711635,65139,8.36,,8.73,8.404,0.309
132.5301,9.8525,42.333027,70.49467,13167,8.36,,8.882,8.405,0.449
162.4015,-68.0954,26.776197999999997,-9.599337,8304,8.36,,9.992,8.495,1.26
206.1549,52.6679,151.123113,25.230232,49353,8.36,,10.152000000000001,8.5,1.382
123.6272,4.5782,14.666448999999998,67.440185,4580,8.36,,8.9,8.47,0.7
207.305,-40.259,64.121301,-13.184415,19922,8.36,1.0,9.836,8.482000000000001,1.147
333.6612,-70.3898,359.221556,-43.337643,118055,8.35,,9.075,8.405,0.61
336.0002,55.8416,210.715679,-2.375461,68626,8.35,,9.613,8.466000000000001,0.986
5.3512,20.0551,251.696375,-13.338776999999999,82134,8.35,,8.721,8.377,0.326
155.9838,-39.4767,38.920079,16.612789000000003,12075,8.35,,9.797,8.501,1.15
289.8876,45.9414,183.463247,-15.976148,59637,8.35,,9.693999999999999,8.469,1.047
268.7489,67.3779,180.256729,7.915095,58602,8.35,,10.05,8.51,1.2930000000000001
3.2106,-34.794,307.172146,-38.502432,101005,8.35,,10.057,8.509,1.3
321.7323,9.9787,221.575784,-48.655054,72228,8.35,,9.885,8.482999999999999,1.185
197.6746,-51.8077,50.492072,-12.331493,15676,8.34,,8.806000000000001,8.397,0.4
302.2518,45.7234,192.362584,-17.145767000000003,62584,8.34,,8.824,8.397,0.41700000000000004
289.4895,49.93,184.058664,-12.020735,59839,8.34,1.0,9.679,8.445,1.054
228.568,-35.6775,74.67150500000001,-27.438335,23133,8.34,,8.602,8.357999999999999,0.228
56.1893,58.5962,228.576305,34.911099,74578,8.34,,9.634,8.453,1.012
312.8672,-42.6197,347.847778,-72.525134,114500,8.33,,8.841000000000001,8.375,0.451
334.2665,-63.6554,352.584816,-48.242511,116013,8.33,,9.824,8.458,1.157
199.0996,-27.7119,72.160863,-1.3563379999999998,22341,8.33,,9.464,8.397,0.924
233.7235,-70.0175,35.104893,-32.445107,10910,8.33,,9.402999999999999,8.429,0.855
1.2158,28.5484,242.461687,-11.132358,79196,8.33,,9.083,8.397,0.627
346.9066,52.2755,218.01326699999998,-1.788994,71073,8.33,,9.423,8.459,0.847
321.5512,43.7681,206.816678,-17.076042,67274,8.33,,9.642000000000001,8.454,1.018
318.5704,-31.5999,304.769484,-75.672138,100167,8.33,,9.808,8.459,1.143
161.0078,38.4487,132.272534,56.327217000000005,43289,8.32,,10.15,8.449,1.42
292.8263,-73.016,16.931071,-43.791328,5292,8.32,,8.844,8.359,0.44799999999999995
143.319,68.0379,181.783504,47.298276,59096,8.32,,10.067,8.451,1.36
325.7842,61.9801,203.373021,0.9886809999999999,66140,8.32,,9.937000000000001,8.455,1.248
42.2022,49.0949,238.837996,26.008879999999998,77965,8.32,,9.843,8.458,1.172
208.6126,-83.8781,19.684559,-26.5019,6136,8.32,,8.979,8.132,0.7959999999999999
136.5286,-53.8293,20.917441,8.189311,6513,8.32,,8.66,8.344,0.3
4.3315,63.1532,216.80980899999997,12.382416000000001,70666,8.32,,9.447000000000001,8.432,0.84
103.5741,-34.4109,355.178935,25.788366,116827,8.32,,10.536,8.527999999999999,1.6640000000000001
311.4807,-76.4217,10.227667,-40.531341999999995,3218,8.32,,8.466000000000001,8.363999999999999,0.1
232.302,31.7981,139.552605,-0.607759,45643,8.32,,10.302999999999999,8.472000000000001,1.3
189.749,22.2024,114.16241399999998,29.781173,37035,8.32,,8.88,8.369,0.47
122.9422,74.6555,192.855568,42.472671000000005,62748,8.32,,9.799,8.442,1.13
341.5032,24.1923,232.360048,-26.605832,75834,8.32,,9.977,8.437999999999999,1.2930000000000001
298.6805,80.4271,192.118478,17.579760999999998,62503,8.32,,9.617,8.427,1.02
350.1356,44.4783,224.653802,-6.427698,73280,8.32,,10.203,8.471,1.445
229.1918,27.3905,134.382046,-0.657826,43995,8.31,,8.757,8.342,0.381
292.9864,62.2412,188.245336,-0.273463,61240,8.31,,8.772,8.361,0.42700000000000005
101.4577,48.491,225.06084199999998,62.917067,73417,8.31,,9.82,8.421,1.183
218.0129,-22.5554,84.567238,-14.341326,26511,8.31,,8.777999999999999,8.327,0.439
162.9771,14.2397,92.018333,50.583108,29080,8.31,,8.829,8.363999999999999,0.461
320.8178,-19.5228,261.779397,-71.927185,85403,8.31,,9.657,8.433,1.046
66.264,-42.8389,335.02598,2.783168,110265,8.31,,9.676,8.446,1.05
51.8348,50.2794,238.55137200000001,32.342674,77877,8.31,,8.548,8.335,0.218
279.0263,45.678,175.892335,-14.020178,57181,8.3,,9.321,8.369,0.825
116.7657,44.3278,207.337204,72.100664,67447,8.3,,8.822000000000001,8.345,0.449
87.3152,-66.387,359.25582,-7.3543,118064,8.3,,9.613,8.401,1.036
215.7255,45.3227,145.57851200000002,17.082119,47598,8.3,,8.469,8.335,0.125
1.9747,78.1864,203.673054,20.646357000000002,66248,8.3,,8.719,8.314,0.354
5.6601,15.2622,255.916227,-15.866059,83479,8.3,,8.619,8.334,0.271
154.7198,-78.3493,19.249204000000002,-17.086812,5987,8.3,,8.769,8.345,0.41100000000000003
357.4353,0.3872,264.46250499999996,-30.909487,86285,8.3,,9.008,8.356,0.5820000000000001
151.2805,-21.8769,44.901427000000005,33.844757,13943,8.3,,8.484,8.312000000000001,0.165
263.5777,25.6945,153.778402,-24.987772,50219,8.3,,10.136000000000001,8.43,1.4240000000000002
33.609,-41.9303,321.68785499999996,-17.270196,105892,8.3,,8.891,8.369,0.499
306.2804,-44.95,5.181457,-71.977991,1651,8.3,,9.84,8.446,1.1520000000000001
260.2219,50.2233,167.07592,-3.896807,54435,8.3,,10.24,8.454,1.4880000000000002
332.9171,67.0276,204.18891299999999,6.832133,66392,8.3,,8.689,8.382,0.292
257.8568,-58.852,44.467201,-45.670518,13818,8.3,,9.709,8.43,1.089
27.3898,-20.2195,298.771898,-13.783382999999999,98014,8.29,,8.58,8.347999999999999,0.221
44.9948,78.1538,206.125822,28.976684999999996,67059,8.29,,9.599,8.414,1.0270000000000001
156.2588,-43.5885,36.960392,12.957482,11461,8.29,,8.923,8.369,0.546
11.3065,-45.0173,320.71322299999997,-33.668224,105566,8.29,,9.545,8.413,0.9740000000000001
119.685,-77.6043,12.139175999999999,-14.750784,3778,8.29,,10.016,8.437999999999999,1.3230000000000002
23.2434,-70.5319,350.869221,-28.674625,115469,8.29,,8.794,8.322000000000001,0.457
282.5841,37.4529,175.45523,-22.652773,57056,8.29,,10.42,8.477,1.6469999999999998
301.2077,27.724,190.993176,-35.123107,62127,8.29,,9.095,8.343,0.672
83.8786,-39.6335,342.859823,13.969982,112870,8.29,,9.352,8.37,0.8490000000000001
66.4106,48.7864,240.348185,41.796194,78490,8.29,,9.957,8.461,1.2590000000000001
83.0099,-21.3072,330.215765,28.047404999999998,108664,8.29,,9.956,8.432,1.281
36.5936,65.3406,220.45244,25.983669,71851,8.29,,8.616,8.307,0.308
319.3523,59.7144,201.06106200000002,-2.1073779999999998,65399,8.28,,9.071,8.336,0.6729999999999999
156.1914,-57.9228,29.79307,0.506916,9272,8.28,,8.699,8.312999999999999,0.375
334.3138,-39.9624,317.256236,-61.072196,104402,8.28,,9.898,8.412,1.251
247.5724,-34.8876,79.146123,-42.514401,24597,8.28,,9.096,8.359,0.66
10.6811,-43.9892,319.42361600000004,-33.997474,105126,8.28,,8.796,8.315,0.45799999999999996
291.7605,13.9929,176.711041,-47.472892,57471,8.28,,10.181000000000001,8.451,1.443
115.8363,-64.6722,9.828600999999999,-1.9676200000000001,3090,8.28,,8.717,8.318,0.377
159.5821,59.903,165.822229,48.813463,54032,8.28,,8.684,8.312999999999999,0.33799999999999997
167.6002,-9.5401,68.87718199999999,33.27245,21390,8.28,,8.66,8.314,0.32799999999999996
5.5645,47.3431,229.92920800000002,3.3316839999999996,75014,8.28,,8.783999999999999,8.324,0.46799999999999997
240.1654,-58.6327,48.257401,-36.965973999999996,14973,8.28,,8.966000000000001,8.321,0.5920000000000001
147.4862,73.1425,183.50420400000002,42.154947,59651,8.28,,8.834,8.332,0.488
359.7635,81.5655,200.485752,22.310822,65216,8.27,,8.947000000000001,8.322000000000001,0.5710000000000001
52.9233,55.3252,232.59201800000002,33.236864000000004,75917,8.27,,9.777000000000001,8.377,1.183
178.017,-15.4951,71.094941,21.657577,22042,8.27,,8.536,8.302,0.223
38.6847,19.2178,267.970648,13.551934,87420,8.27,,9.149,8.353,0.72
21.3875,54.5199,229.034885,15.541295000000002,74713,8.27,,9.019,8.349,0.62
114.8478,30.0372,258.675383,82.330781,84347,8.27,,9.448,8.377,0.927
311.6622,30.8247,201.647849,-31.450473,65567,8.27,,9.754,8.399,1.148
183.9899,25.6703,116.173402,35.852957,37770,8.27,,10.019,8.402000000000001,1.354
102.4124,43.5578,232.759881,66.671257,75983,8.27,,8.684,8.314,0.38799999999999996
108.6803,-39.2559,0.969791,22.296047,304,8.27,,8.433,8.281,0.136
28.1817,33.4449,250.740604,10.941728,81838,8.27,,10.176,8.431000000000001,1.455
130.4002,19.2226,55.369555000000005,79.53528399999999,17236,8.27,,10.355,8.457,1.5759999999999998
343.2492,30.2796,229.582396,-20.860875,74892,8.27,,9.52,8.381,0.9790000000000001
26.9249,2.9555,277.478874,-3.9853379999999996,90660,8.27,,8.867,8.347999999999999,0.5660000000000001
240.7822,-36.0159,76.71665899999999,-37.187113000000004,23800,8.27,,9.551,8.379,1.005
105.0128,-74.4907,8.029463,-12.295081,2532,8.27,,9.022,8.351,0.58
35.4889,16.857,268.84612200000004,9.800988,87741,8.27,,8.247,8.27,-0.016
152.3207,46.8104,151.159294,59.676359,49367,8.26,1.0,8.373,8.293,0.4
285.6382,44.4727,180.065946,-16.673831,58539,8.26,,9.397,8.355,0.9059999999999999
54.9337,-70.4953,353.79848300000003,-18.571827,116397,8.26,,9.562999999999999,8.509,0.4
126.7145,33.6117,167.076162,82.743047,54437,8.26,,8.923,8.316,0.5660000000000001
201.0323,-30.3272,70.724352,-4.119847,21927,8.26,,8.495,8.288,0.198
72.5282,-43.8128,338.909031,5.373377,111517,8.26,,9.088,8.335,0.6779999999999999
47.163,28.8161,261.5807,24.297845000000002,85335,8.26,,9.901,8.39,1.271
126.6291,80.7644,192.12313999999998,36.342714,62504,8.26,,9.76,8.391,1.16
14.4501,25.7788,251.65977,-3.195656,82127,8.26,,9.087,8.405,0.14
7.1779,5.2069,265.63460200000003,-20.104267999999998,86675,8.26,,8.586,8.301,0.271
46.8905,24.5075,265.91148799999996,22.611991,86756,8.26,,8.79,8.352,0.451
111.7714,-24.9924,0.207025,36.780105999999996,71,8.26,,9.318999999999999,8.357000000000001,0.846
244.5267,68.5336,174.059979,14.697676000000001,56597,8.26,,8.517999999999999,8.276,0.196
301.4705,-54.6557,14.687645000000002,-62.451789,4590,8.26,1.0,10.347000000000001,8.446,1.579
252.8755,45.8324,160.478588,-4.074343,52349,8.26,,8.764,8.307,0.431
190.9006,-78.7028,24.190325,-22.442010999999997,7509,8.26,,9.722999999999999,8.378,1.14
231.9819,53.4922,157.885358,11.168161,51532,8.26,,8.486,8.264,0.212
72.7724,85.0285,197.277054,30.243740000000003,64172,8.26,,8.752,8.306000000000001,0.44
153.3495,-47.6982,33.124869,10.328813,10288,8.25,,8.763,8.328,0.42200000000000004
347.2249,59.8931,213.42496699999998,4.296606,69498,8.25,,8.885,8.307,0.544
185.9016,47.9269,144.01782,37.55288,47110,8.25,,9.184,8.325,0.758
215.4787,64.7505,165.21526200000002,23.300174,53842,8.25,,9.582,8.383,1.026
38.1768,-17.3473,300.657857,-3.342407,98685,8.25,,9.897,8.366,1.28
349.4541,-46.17,323.065895,-48.853625,106345,8.25,,8.556000000000001,8.305,0.239
187.8957,6.7507,97.335722,25.316871,30917,8.25,,9.683,8.39,1.1
275.8865,72.791,184.966083,11.598575,60126,8.25,,10.17,8.508,1.415
176.138,-12.8231,72.148669,24.743114000000002,22334,8.25,,8.699,8.291,0.408
260.4244,48.449,166.105255,-5.390026,54121,8.25,,9.931000000000001,8.384,1.2990000000000002
42.0011,-24.1504,308.355394,-3.3566480000000003,101435,8.25,,9.511000000000001,8.367,0.983
267.2891,24.9333,156.247587,-27.621425,50991,8.25,,9.83,8.387,1.217
304.6942,69.626,193.476666,6.762899000000001,62942,8.24,,9.349,8.34,0.853
62.1943,51.8761,236.61342799999997,38.850307,77260,8.24,,9.632,8.36,1.083
346.3651,-7.8628,266.010064,-44.635264,86788,8.24,,8.164,8.25,-0.044000000000000004
150.2057,1.1752,62.675012,53.15209300000001,19503,8.24,,9.422,8.347999999999999,0.93
12.9075,19.6075,256.128533,-7.7043729999999995,83548,8.24,,8.732000000000001,8.296,0.41200000000000003
263.0369,-85.5699,16.155537,-30.488322999999998,5046,8.24,,8.863,8.288,0.52
165.4719,18.0409,98.959241,49.882533,31501,8.24,,8.475,8.231,0.233
302.0074,-48.9234,14.494828,-68.193125,4527,8.24,,9.601,8.356,1.062
227.8502,65.5826,167.918157,18.692204999999998,54683,8.24,,8.805,8.275,0.518
319.013,-80.7887,9.719949,-35.94406,3063,8.24,,9.41,8.341000000000001,0.9259999999999999
255.9069,28.1307,149.934257,-18.664883,48994,8.24,,8.626,8.269,0.33799999999999997
47.4867,81.9217,201.795178,28.874296,65615,8.24,,9.462,8.352,0.96
65.7407,-75.2281,359.796127,-18.539505,118258,8.24,,9.52,8.35,1.004
87.114,-71.3528,1.846797,-11.612953,609,8.24,,8.554,8.269,0.271
8.2731,-58.2065,336.74273700000003,-35.675709999999995,110805,8.24,,9.611,8.359,1.068
270.1467,-55.8389,43.118908000000005,-52.887661,13400,8.24,,8.814,8.32,0.47600000000000003
169.4698,-28.9151,54.88999200000001,18.384913,17076,8.24,1.0,9.299,8.327,0.81
110.2047,44.5163,219.971233,69.83617,71691,8.24,,9.713,8.376,1.1340000000000001
134.7202,45.6772,169.13692700000001,69.217956,55076,8.23,,8.976,8.29,0.611
206.8443,-21.5419,80.961722,-4.567801,25236,8.23,,8.636000000000001,8.272,0.345
106.3762,17.2171,312.372255,71.774788,102791,8.23,,9.161,8.283999999999999,0.767
39.0461,53.4055,233.70590099999998,24.999109,76277,8.23,,8.925,8.306000000000001,0.573
241.3356,44.1913,153.75278799999998,0.8192,50209,8.23,,9.695,8.347000000000001,1.143
52.0181,-77.4009,359.974304,-22.428113,118319,8.23,,9.019,8.295,0.639
236.9314,25.3041,136.427842,-7.605636,44635,8.23,,8.565,8.256,0.294
213.0527,29.6985,129.815848,12.960375,42446,8.23,,9.46,8.343,0.9620000000000001
86.0774,41.7635,247.230633,56.604523,80729,8.23,,9.545,8.338,1.032
155.4077,72.8681,180.749744,41.065371,58752,8.23,,8.687999999999999,8.26,0.402
120.2065,-39.9914,10.594147999999999,22.832384,3325,8.23,,9.441,8.353,0.94
182.8423,-74.1653,27.273546999999997,-18.477362,8460,8.23,,8.697000000000001,8.273,0.41200000000000003
76.0736,47.5432,240.689694,48.351021,78587,8.23,,9.464,8.336,0.971
46.3721,-15.4204,302.727547,4.483157,99432,8.23,,9.87,8.35,1.278
226.4666,-33.0767,76.918713,-25.048896,23859,8.23,,9.402000000000001,8.332,0.927
190.6869,-76.9919,25.8097,-21.619769,8039,8.23,,9.326,8.338,0.853
75.1484,-38.3032,336.589773,10.757576,110761,8.23,,9.168,8.318999999999999,0.762
359.0992,35.9612,235.578958,-7.6610059999999995,76916,8.23,,8.832,8.277999999999999,0.5579999999999999
231.0001,-34.1656,76.910664,-28.977458000000002,23855,8.23,,9.566,8.347000000000001,1.042
26.2382,9.0288,271.77533999999997,-1.770516,88753,8.23,,8.527999999999999,8.22,0.39299999999999996
187.1393,-33.1442,61.972853,4.2973230000000004,19280,8.23,,8.699,8.259,0.415
88.922,11.8498,301.736094,54.652774,99086,8.22,,8.712,8.28,0.445
350.4414,-68.2707,351.90097000000003,-40.251919,115799,8.22,,8.971,8.275,0.63
237.056,52.4969,158.721844,8.064494,51787,8.22,,9.642000000000001,8.362,1.089
244.3069,64.8455,171.041155,12.461466,55654,8.22,,9.957,8.362,1.29
12.729,5.852,268.017583,-15.026144,87444,8.22,,9.511000000000001,8.347999999999999,0.998
272.5065,-55.0252,42.805777,-54.44294300000001,13307,8.22,,8.298,8.238999999999999,0.053
