HIP,gLon,gLat,ra,dec,vmag
3983,122.8534,-48.7859,12.806251,14.085837,8.57
46,37.5903,-78.5058,0.13458499999999998,-25.622285,8.57
76158,20.7698,49.7141,233.323444,13.096906,8.57
16711,258.0967,-51.9604,53.753916000000004,-48.419142,8.57
15166,269.3256,-52.0506,48.872618,-54.62712,8.57
1206,307.9135,-48.2448,3.769307,-68.5301,8.57
79854,30.3267,40.8529,244.508525,15.525685999999999,8.57
15238,159.2239,-26.2535,49.135314,26.20863,8.57
45198,257.6974,11.5311,138.15801399999998,-31.529295,8.57
99996,60.2157,-8.937,304.297669,19.401161,8.57
86524,12.0109,8.5705,265.223535,-14.258378,8.57
86271,8.5231,7.3825,264.412906,-17.826984,8.57
86473,65.1806,30.0724,265.02955099999997,39.751611,8.57
86455,4.3324,4.1728,264.981784,-23.061359,8.57
15025,206.1,-56.3151,48.408381,-18.705601,8.57
115464,77.7728,-58.1445,350.846208,-3.215327,8.57
81958,31.2999,34.1991,251.141233,13.611113000000001,8.57
117370,46.8685,-74.907,356.971481,-22.608991,8.57
35880,182.9838,21.5262,110.965447,35.493990999999994,8.57
105538,60.4295,-28.1658,320.619342,8.454446,8.57
107511,75.8657,-23.6906,326.61875200000003,21.833937,8.57
45972,233.4633,32.446,140.633532,-1.075735,8.57
54229,226.173,64.3626,166.435622,18.8379,8.57
35506,136.6968,27.9607,109.937615,77.7734,8.57
80118,45.9264,43.7309,245.314967,27.37557,8.57
107646,63.7489,-34.0528,327.057575,7.032005000000001,8.57
20265,203.2158,-37.5741,65.163308,-9.149415,8.57
99844,14.0431,-29.8518,303.85740499999997,-28.480484000000004,8.57
53931,182.9243,64.9476,165.53466699999998,36.981634,8.57
68695,304.6737,-22.1659,210.922319,-84.791599,8.57
13041,134.9486,4.5586,41.896086,64.68531999999999,8.57
52170,201.934,60.9092,159.877216,28.751461,8.57
69595,7.2573,67.7325,213.67102599999998,16.013799,8.57
30168,181.3611,7.9546,95.21392,31.639438000000002,8.57
71740,82.3007,61.0589,220.12674199999998,46.542463,8.57
113743,343.3378,-60.9357,345.527243,-46.701025,8.57
93886,328.9051,-26.3061,286.784608,-66.82641600000001,8.57
64879,37.609,84.1,199.489093,27.453317,8.57
82454,344.4991,2.7992,252.75585800000002,-40.001536,8.57
48778,212.3005,49.8254,149.233203,20.777165,8.57
10648,150.4018,-40.9435,34.265432000000004,17.316606,8.57
81210,59.5856,42.2526,248.811015,37.022129,8.58
51993,209.1618,59.9144,159.33545700000002,25.080194,8.58
79013,356.975,26.0189,241.91881400000003,-15.639933,8.58
48225,249.2193,30.5769,147.489709,-12.798875,8.58
72837,307.3195,-20.0376,223.32453399999997,-81.850627,8.58
114279,96.7104,-29.8337,347.192882,27.758540999999997,8.58
80717,9.5889,28.2415,247.20237799999998,-5.4455160000000005,8.58
18373,215.7825,-47.9123,58.912271,-21.596009,8.58
18281,214.0592,-47.8029,58.64836700000001,-20.461095999999998,8.58
17413,172.1999,-29.9105,55.96824300000001,16.022059,8.58
82656,10.2309,21.1375,253.448025,-8.970562,8.58
95877,339.1816,-27.7401,292.488684,-57.938919999999996,8.58
64252,121.1629,43.0951,197.541123,73.968754,8.58
1335,116.0374,-20.5571,4.181203,41.849525,8.58
25005,266.5903,-34.5741,80.30895500000001,-58.106871999999996,8.58
90175,31.1417,6.7731,276.01635699999997,1.49947,8.58
22643,230.553,-37.5188,73.081928,-29.432246999999997,8.58
62780,303.0858,43.9277,192.976621,-18.943962,8.58
41999,196.6461,33.3946,128.408619,27.344959000000003,8.58
96097,36.3337,-9.7345,293.066437,-1.435411,8.58
11159,163.325,-52.9067,35.890774,2.584474,8.58
56907,271.9488,53.5544,174.983105,-4.960813,8.58
9592,209.9196,-73.7352,30.854003000000002,-25.127599,8.58
38374,211.2355,17.614,117.92499,9.386052000000001,8.58
88978,6.3427,-2.5331,272.422369,-24.715611,8.58
62531,299.8707,78.2708,192.214257,15.414363,8.58
87508,358.4768,-2.7096,268.189679,-31.635458,8.58
1088,14.3467,-81.3192,3.3916809999999997,-29.575694,8.58
104404,89.968,0.6442,317.26016200000004,48.745796999999996,8.58
32534,142.1442,25.5099,101.832913,72.72018299999999,8.58
98266,53.3938,-7.722,299.503265,14.302078,8.58
2099,97.8467,-75.6784,6.653703,-14.030012,8.58
107881,13.8022,-50.8943,327.880773,-32.533916,8.58
58393,264.976,68.4223,179.599221,9.552579,8.59
93976,117.104,26.6294,287.017825,84.778313,8.59
13107,268.8936,-57.1155,42.129743,-51.567778999999994,8.59
2985,304.8098,-48.679,9.49014,-68.400053,8.59
12236,264.3409,-61.0085,39.383887,-47.392101000000004,8.59
76828,355.1198,33.3018,235.29190099999997,-11.868948,8.59
57929,193.3449,76.6812,178.21916000000002,30.827338,8.59
82013,70.4625,40.677,251.299421,45.103653,8.59
105644,117.1997,22.8682,320.968775,83.283324,8.59
24147,261.5127,-36.2022,77.78866,-53.887816,8.59
766,100.8484,-60.9848,2.352406,0.071997,8.59
30644,186.8548,6.5297,96.59666800000001,26.138126,8.59
49031,245.8083,36.5308,150.055378,-6.705814,8.59
73629,34.3226,60.2405,225.75632400000003,23.989456,8.59
52955,260.5329,42.3917,162.456572,-10.251905,8.59
65851,312.2001,29.3223,202.482086,-32.855763,8.59
32769,155.5012,23.1631,102.487599,60.33554300000001,8.59
3562,122.3104,2.2285,11.384652,65.09313399999999,8.59
59330,135.5456,61.6202,182.566145,54.488144999999996,8.59
46382,257.5988,16.0168,141.86465,-28.394738,8.59
46459,282.7579,-9.3208,142.12573899999998,-63.92370699999999,8.59
8416,145.2145,-50.1681,27.146997999999996,10.21473,8.59
9526,138.211,-23.2546,30.628085,37.499296,8.59
107622,45.7028,-43.516,326.98193100000003,-9.863593,8.59
8335,143.4394,-47.6518,26.874646999999996,12.975353,8.59
35512,285.6466,-24.1156,109.955487,-74.139785,8.59
53981,281.3307,18.16,165.644734,-40.101727000000004,8.59
56142,208.939,71.9819,172.611744,26.922873,8.59
11515,144.385,-23.4979,37.124860999999996,35.298061,8.59
95065,337.0875,-26.7722,290.135173,-59.64717099999999,8.59
2236,315.1671,-70.7068,7.088493,-45.869361,8.59
70712,54.4147,68.412,216.93873399999998,32.9508,8.59
42608,197.4644,34.9151,130.26076799999998,27.104689,8.59
100688,92.568,11.1439,306.19984300000004,57.30530600000001,8.6
48572,196.8182,51.3388,148.59999399999998,30.688288,8.6
11665,158.3908,-44.883,37.619917,11.062113,8.6
72227,75.6505,61.664,221.575279,43.465689000000005,8.6
16794,262.1884,-50.8061,54.04210500000001,-51.216006,8.6
115737,110.918,-5.9129,351.714427,54.973806999999994,8.6
57952,247.2725,73.054,178.29531599999999,16.848999,8.6
5449,126.8326,-23.9051,17.438385,38.827847,8.6
7631,132.7316,-22.6229,24.582693,39.354875,8.6
52101,274.0755,20.8442,159.684789,-34.48657,8.6
37962,231.2018,5.8678,116.72613600000001,-13.351685,8.6
63406,117.0802,75.0496,194.886589,41.986765999999996,8.6
111420,39.9721,-57.581,338.603016,-19.052979999999998,8.6
12124,149.9316,-30.1571,39.040809,27.166890999999996,8.6
14498,208.5492,-58.3807,46.820282,-20.648791,8.6
49528,242.9551,40.5624,151.686041,-2.394725,8.6
89005,99.9667,28.9,272.48125,69.680497,8.6
11012,177.4511,-62.2541,35.45639,-9.38475,8.6
55788,279.916,32.987,171.453248,-26.029334,8.6
84386,96.9843,34.2288,258.787259,66.657692,8.6
116177,105.4833,-24.1717,353.09421000000003,36.006818,8.6
17292,228.1143,-52.6568,55.527696,-30.258191999999998,8.6
114343,108.4291,-5.3739,347.365476,54.600843999999995,8.6
73425,14.7564,56.9036,225.07796800000003,13.321333,8.6
5577,169.9506,-83.6759,17.871795000000002,-22.729053,8.6
81743,317.554,-17.5205,250.451602,-73.43279,8.6
59047,290.5326,35.3852,181.589032,-26.398722999999997,8.6
46095,266.2961,6.5828,141.001487,-41.085442,8.6
63102,303.9478,29.1798,193.925278,-33.683501,8.6
42817,227.5755,24.1674,130.868944,-1.065274,8.6
92058,327.393,-24.4614,281.450028,-67.85064399999999,8.6
24396,124.74,26.3835,78.502964,88.222042,8.6
4960,126.5163,-39.0186,15.901895000000001,23.768435999999998,8.6
29065,245.4259,-24.5849,91.972402,-38.643834000000005,8.6
57128,188.1498,74.1291,175.693709,32.725902000000005,8.6
66468,322.918,54.4168,204.40983799999998,-6.6522179999999995,8.6
14984,158.9828,-27.2625,48.286501,25.515087,8.6
111030,71.3003,-42.5751,337.397189,5.641544000000001,8.6
9210,148.3694,-48.7393,29.619728000000002,10.793055,8.6
105055,62.9179,-24.6959,319.198933,12.334081,8.6
91994,71.8414,19.1024,281.252629,42.643715,8.6
85063,57.532,32.1322,260.76138100000003,33.797999,8.6
41461,157.6274,35.2211,126.856974,59.401942000000005,8.6
96118,315.0524,-28.5355,293.14882400000005,-79.194149,8.6
94587,0.4477,-20.4465,288.742022,-37.384445,8.6
60236,291.1636,50.7025,185.28527,-11.475752,8.6
16773,222.0672,-53.5314,53.960749,-26.787381,8.6
95668,18.2517,-16.8403,291.895006,-20.363379000000002,8.6
81097,354.3084,15.7052,248.46264900000003,-24.290547,8.61
16940,242.3141,-53.5209,54.502894999999995,-38.774095,8.61
80873,6.5747,25.713,247.705488,-9.100358,8.61
59239,133.0171,57.2722,182.261334,59.018091000000005,8.61
114208,3.3694,-66.1573,346.928065,-36.481559999999995,8.61
36085,268.404,-18.0056,111.525557,-56.956414,8.61
29003,175.0973,8.0078,91.79167199999999,37.164266999999995,8.61
110223,51.4315,-50.2744,334.902987,-9.800903,8.61
14518,141.9281,-3.2898,46.874527,54.485167000000004,8.61
15090,177.7242,-44.3594,48.652127,2.754555,8.61
826,115.6999,-14.9838,2.528004,47.306836,8.61
63334,33.0368,88.3801,194.679482,27.119498999999998,8.61
91055,78.7198,23.0436,278.615568,49.951163,8.61
3466,119.8565,-55.0584,11.082262,7.770747,8.61
113317,93.2875,-29.8116,344.234193,26.387867,8.61
78519,80.4146,46.9715,240.447748,51.347792,8.61
65814,115.163,54.7319,202.372635,61.818615,8.61
74197,85.8524,54.309,227.42298599999998,51.681969,8.61
96559,43.9441,-7.3229,294.45851400000004,6.343941,8.61
32460,294.1545,-27.0237,101.62392,-82.18549399999999,8.61
61302,198.3328,85.9386,188.40398000000002,28.081490999999996,8.61
110,112.5441,-22.2494,0.348614,39.610717,8.61
23882,243.7288,-36.1529,76.976487,-39.563465,8.61
89606,22.5779,4.259,274.290258,-7.218437,8.61
70720,337.4002,44.999,216.94778300000002,-11.327647,8.61
110084,14.3224,-56.4484,334.477785,-32.478837,8.61
77669,19.7267,44.3288,237.859892,9.97361,8.61
42956,142.9632,34.6125,131.342434,71.29275,8.61
56516,181.236,71.7733,173.80253000000002,35.405776,8.61
73517,343.0365,36.6072,225.391937,-15.934147,8.61
108973,68.7351,-35.8521,331.146427,8.9129,8.61
55008,279.1858,28.8659,168.942585,-29.557238,8.61
87548,53.881,24.5117,268.287238,28.600868,8.61
40862,266.8462,-8.1794,125.07698400000001,-50.967575,8.61
7624,153.8312,-66.9404,24.549563,-6.916805999999999,8.61
54678,254.4673,55.7102,167.890266,2.536952,8.61
44909,296.5304,-22.9512,137.22896599999999,-82.85457199999999,8.61
54826,200.7301,68.3379,168.355999,29.552063,8.61
50815,163.1199,53.3748,155.619627,50.493995,8.61
102210,351.1543,-38.061,310.652276,-48.415105,8.61
4493,298.2169,-75.8156,14.394704999999998,-41.256581,8.61
6407,137.7829,-58.4652,20.57801,3.513099,8.61
17280,217.5092,-51.4981,55.50229,-23.644598000000002,8.61
68599,112.5862,48.5763,210.63707200000002,67.098731,8.61
33679,181.2083,16.9239,104.949273,35.481937,8.62
70783,113.6138,42.2716,217.132705,73.055087,8.62
76867,79.0761,50.5761,235.447838,49.4453,8.62
26398,226.5443,-25.9875,84.289429,-22.835279,8.62
43631,217.6806,31.6017,133.2863,10.147767,8.62
78240,19.5893,42.2808,239.63454700000003,8.905939,8.62
54916,278.3597,29.9107,168.691573,-28.307570000000002,8.62
25074,214.0442,-25.2423,80.525352,-12.127078,8.62
47132,191.172,47.8211,144.064776,34.017169,8.62
49072,243.6163,38.2501,150.231185,-4.264917,8.62
67317,335.4693,63.0934,206.979076,3.846429,8.62
107625,1.6503,-50.1453,327.00018900000003,-40.25608,8.62
39466,181.9988,30.0802,121.00433600000001,38.639499,8.62
95870,43.2997,-5.4361,292.481004,6.675708,8.62
101509,66.9988,-9.1359,308.55244700000003,24.822770000000002,8.62
74077,314.7149,-9.3171,227.06966,-68.997311,8.62
117149,330.4812,-65.5152,356.24469799999997,-47.903028000000006,8.62
84270,4.7768,11.7916,258.405216,-18.536421,8.62
104569,73.3706,-14.7866,317.746218,26.217639000000002,8.62
39322,215.1004,18.7614,120.593228,6.59035,8.62
83073,355.6237,9.6096,254.627281,-27.112370000000002,8.62
88366,61.2196,24.5411,270.666723,34.963546,8.62
52976,158.1278,56.7698,162.546974,51.258266,8.62
74532,19.2648,54.5525,228.44647999999998,14.448422,8.62
16539,290.7648,-37.9265,53.24709,-75.13261899999999,8.62
23073,210.752,-30.4277,74.469719,-11.638935,8.62
8097,233.4376,-77.969,25.987004000000002,-30.727302,8.62
109192,89.1426,-16.2551,331.801394,35.623334,8.62
49808,276.1818,7.8499,152.51393000000002,-46.470118,8.62
68444,94.6476,65.1349,210.18591099999998,48.009781,8.62
58656,159.4764,73.8117,180.420027,39.586588,8.62
115285,89.526,-46.5791,350.235612,10.339386,8.62
87781,319.9711,-22.2194,268.977576,-73.77388,8.62
49948,261.2712,27.0505,152.964007,-22.631199,8.62
91667,15.7709,-5.9988,280.401245,-17.987779999999997,8.62
37427,142.7978,29.496,115.24083200000001,72.37280799999999,8.62
50573,139.4625,42.0474,154.963582,69.87989499999999,8.62
6366,125.6313,6.5239,20.444074,69.236452,8.62
79064,349.5698,19.4262,242.08665699999997,-25.127166,8.62
77511,315.3366,-14.3096,237.395357,-72.73550999999999,8.62
22480,138.3699,17.6944,72.552239,72.91755699999999,8.62
59202,294.0029,22.4075,182.108255,-39.717444,8.62
91553,333.2911,-22.5086,280.06683799999996,-62.12965500000001,8.63
61409,171.5915,85.2696,188.751381,30.192667,8.63
7234,130.8499,-18.332,23.314674,43.895856,8.63
113067,45.264,-61.4958,343.49474,-18.059243,8.63
117662,86.7546,-64.2757,357.939409,-5.680552,8.63
16395,286.3835,-41.1395,52.782303000000006,-70.473292,8.63
74028,22.6348,57.0619,226.922594,17.228737,8.63
82753,35.5465,33.006,253.70346800000002,16.40536,8.63
50631,271.5737,17.6448,155.12501799999998,-35.874912,8.63
10765,225.6308,-70.7015,34.640285,-29.671126,8.63
60095,280.8031,68.4772,184.85596,6.991886999999999,8.63
69404,321.0339,24.5946,213.141081,-35.409227,8.63
106683,341.7911,-45.5016,324.130962,-54.191127,8.63
51171,220.5064,55.6157,156.785042,18.062406,8.63
39971,221.8334,17.5106,122.436517,0.33608299999999997,8.63
98810,340.8833,-32.2314,301.007233,-56.807469999999995,8.63
94264,100.4677,23.573,287.803898,69.419229,8.63
23336,174.1926,-7.7984,75.290767,29.334792999999998,8.63
23034,255.433,-38.5565,74.299715,-48.973471,8.63
81473,11.9056,26.7353,249.61228300000002,-4.591724,8.63
21481,255.9734,-41.8796,69.196118,-49.171490999999996,8.63
15588,165.3195,-31.578,50.193687,18.737311,8.63
68210,334.0822,56.4805,209.471306,-2.318584,8.63
11058,128.4633,14.108,35.581592,75.994212,8.63
22891,285.7858,-33.9499,73.853691,-73.76199100000001,8.63
11475,132.7408,4.4476,37.00197,65.463538,8.63
108677,95.6221,-5.9858,330.232924,47.64012,8.63
80012,10.4379,31.4294,244.995015,-3.024934,8.63
67811,337.8657,62.2128,208.374273,3.6268860000000003,8.63
99109,1.3396,-30.8475,301.821337,-39.352641,8.63
46374,197.7295,45.3391,141.843987,29.234009000000004,8.63
43445,228.239,25.9743,132.729229,-0.659571,8.63
14646,234.4221,-59.6988,47.318844,-33.931047,8.63
93292,36.8722,-0.4112,285.024815,3.318289,8.63
16020,153.0466,-14.5844,51.571166999999996,39.067358,8.63
100647,8.8026,-33.0372,306.124684,-33.614226,8.63
87004,21.7313,12.429,266.67417,-4.053167,8.63
73503,10.4926,55.1284,225.35342599999998,10.362575999999999,8.63
74597,82.527,54.4865,228.624965,49.892674,8.64
5715,136.3866,-65.6071,18.383032,-3.3141510000000003,8.64
3513,122.114,-2.5521,11.209883,60.30915400000001,8.64
104758,93.3002,2.8246,318.34205499999996,52.66724,8.64
84432,25.3679,23.1201,258.924665,4.088819,8.64
57535,164.8645,71.5808,176.877205,39.927868,8.64
47841,258.0417,21.1622,146.267111,-25.048527,8.64
64514,319.7593,70.9476,198.346676,8.796352,8.64
81222,52.841,41.5849,248.847827,31.960534999999997,8.64
76387,78.6064,51.66,234.02581099999998,48.815939,8.64
96758,5.5117,-24.2729,295.024621,-34.129629,8.64
102432,343.0536,-38.1177,311.339948,-54.774802,8.64
29144,258.4912,-27.1871,92.216408,-50.675017,8.64
53010,271.3875,29.8521,162.673361,-25.522610999999998,8.64
20110,290.5837,-34.586,64.672691,-77.05618199999999,8.64
73810,311.9845,-13.396,226.28976600000001,-73.869633,8.64
39277,239.209,5.3157,120.47332800000001,-20.491562,8.64
67546,335.2861,61.621,207.60945800000002,2.5127580000000003,8.64
51672,298.893,-21.6022,158.349031,-83.36253,8.64
73365,77.2547,58.6737,224.88718599999999,45.464172,8.64
73682,334.3514,24.8378,225.91366299999999,-29.848157,8.64
116532,58.1892,-70.3506,354.25796099999997,-17.562006,8.64
28283,168.6633,9.5721,89.640578,43.504213,8.65
708,343.476,-76.8134,2.1950279999999998,-36.744172999999996,8.65
78293,359.4451,30.6622,239.80447200000003,-10.944137,8.65
18712,149.1977,-0.0018,60.119645999999996,52.947454,8.65
65290,112.7444,62.7751,200.720196,53.726769999999995,8.65
75073,330.0829,12.307,230.119214,-42.572784000000006,8.65
64824,309.2225,29.9558,199.329738,-32.599604,8.65
4316,124.1435,-42.5611,13.810948000000002,20.301669,8.65
94719,356.2917,-22.0185,289.103181,-41.555552,8.65
92601,26.7809,-3.3355,283.03297200000003,-6.992006,8.65
63671,311.1891,69.6799,195.739477,6.992983000000001,8.65
36743,221.7103,7.2718,113.35866499999999,-4.417015,8.65
59036,288.6844,41.5777,181.557991,-20.040064,8.65
87411,7.4794,2.8518,267.95685,-21.058713,8.65
7810,149.7004,-61.8991,25.112382999999998,-1.6016540000000001,8.65
72565,335.8267,32.6034,222.560192,-22.571959,8.65
45373,259.6279,10.4126,138.69853500000002,-33.682361,8.65
37564,172.3057,27.799,115.651028,46.49123,8.65
7931,301.8578,-31.2269,25.489053,-85.79549499999999,8.65
67127,338.4475,66.4948,206.371609,7.425043,8.65
60006,287.7557,56.8639,184.60017,-5.031586,8.65
73158,60.6451,61.8258,224.272975,36.682163,8.65
83093,22.964,26.7496,254.685923,3.8801370000000004,8.65
111424,46.5641,-56.0105,338.611915,-15.118141,8.65
11529,138.7745,-10.5512,37.165877,49.306553,8.65
102713,64.9279,-14.7722,312.178381,19.859554,8.65
56074,291.5855,5.1632,172.405357,-55.895749,8.65
7225,295.39,-52.6454,23.27692,-63.86843100000001,8.65
72176,9.0087,59.2008,221.439878,11.939782000000001,8.65
2958,120.1398,-21.3779,9.3916,41.41852,8.65
15975,170.3842,-34.6753,51.424387,13.621355,8.65
13236,189.561,-58.0335,42.595428000000005,-11.533041,8.65
71838,18.2094,62.8608,220.43240699999998,17.614321,8.65
39940,191.5599,29.1197,122.349764,30.347045,8.65
44506,246.1334,18.4446,136.00974,-18.544482000000002,8.65
10748,135.7498,-7.2109,34.568995,53.485831000000005,8.65
39031,190.4421,27.114,119.791575,30.720101,8.66
95936,14.4408,-19.1104,292.655731,-24.581967000000002,8.66
81961,103.8578,35.4156,251.150107,71.756938,8.66
95956,0.7333,-23.6536,292.704165,-38.121967,8.66
79226,90.5698,43.3308,242.52931,59.28651,8.66
68930,316.1535,14.3436,211.669339,-46.587503000000005,8.66
54898,260.76,52.3153,168.605519,-2.428024,8.66
115443,93.9444,-41.775,350.76649100000003,16.068895,8.66
86771,26.886,15.9337,265.960609,2.008205,8.66
64339,307.918,31.5596,197.822233,-31.119911,8.66
91012,28.4228,2.6004,278.484549,-2.820648,8.66
101819,345.642,-37.1885,309.496008,-52.805944999999994,8.66
28920,183.1493,3.4179,91.565104,27.934706,8.66
23307,158.7105,4.0713,75.187422,48.814597,8.66
48889,145.3727,42.8896,149.573051,65.926668,8.66
92125,43.2188,6.5501,281.650738,12.117011,8.66
66499,325.7201,58.7121,204.471691,-2.0893,8.66
28755,159.9397,15.0104,91.083687,53.56689599999999,8.66
7940,269.5141,-72.5649,25.512235999999998,-41.118051,8.66
105578,19.0461,-44.1928,320.76313500000003,-28.098947999999996,8.66
87859,114.6059,28.6538,269.217746,82.48642,8.66
37377,276.4428,-19.2869,115.088525,-64.483352,8.66
43242,201.5495,35.7138,132.146932,24.128718,8.66
21953,178.6653,-16.3645,70.776454,20.629998,8.66
70664,59.1672,68.1657,216.80641,34.722196999999994,8.66
83063,49.4752,35.949,254.586651,28.218971000000003,8.66
31957,260.8025,-22.5487,100.183029,-51.669287,8.66
83932,351.8946,3.9029,257.33955699999996,-33.499556,8.66
118263,113.0757,-18.0069,359.81010699999996,43.863501,8.66
102644,355.2456,-38.9625,311.987306,-45.217473,8.66
70295,116.2799,39.2586,215.74220400000002,76.663674,8.66
106950,45.3217,-41.3478,324.91116,-9.084054,8.66
79017,35.3436,44.8535,241.93312400000002,20.374417,8.66
69780,316.6284,10.3022,214.239161,-50.281359,8.66
50624,258.6563,32.8762,155.112304,-16.717202,8.66
17964,283.5785,-40.6648,57.606273,-69.07893,8.66
67939,341.1826,63.9868,208.701268,5.926892,8.66
78179,309.5234,-21.153,239.44492999999997,-81.525101,8.66
23918,204.431,-24.7407,77.087071,-4.091487,8.66
61590,298.9495,36.7433,189.309005,-26.018666,8.66
107945,96.8408,-2.1218,328.034202,51.431601,8.66
30813,257.6203,-23.7836,97.111939,-49.167635,8.66
34542,228.3312,-2.9215,107.34692700000001,-15.026447000000001,8.66
17816,225.5453,-50.9895,57.187172,-28.466603000000003,8.66
8554,198.0697,-75.962,27.589322999999997,-22.767584,8.66
65732,36.5782,81.7697,202.115185,27.347702,8.67
113220,86.3005,-38.7254,343.931244,15.779316,8.67
57845,153.1044,68.6702,177.92958000000002,44.798116,8.67
26664,199.1038,-12.8951,85.007207,6.060579,8.67
4414,128.6443,-77.4803,14.137516,-14.665253,8.67
40795,191.8299,31.3282,124.892223,30.716428999999998,8.67
55717,202.433,70.865,171.24725,28.943240000000003,8.67
30323,276.2191,-27.5386,95.665015,-66.312467,8.67
63828,303.7326,-13.7986,196.22892,-76.64944,8.67
60828,124.4596,38.832,187.01748600000002,78.226875,8.67
63994,304.7309,0.7068,196.707289,-62.111171,8.67
14118,144.1808,-8.9638,45.520771,48.443703,8.67
20377,138.2122,14.99,65.450487,71.307248,8.67
57485,272.0197,57.3233,176.750123,-1.629338,8.67
9060,137.5554,-25.3664,29.162951,35.646615000000004,8.67
23881,252.0368,-36.7332,76.973394,-46.269611,8.67
103220,8.6868,-39.4119,313.685877,-34.880028,8.67
10026,186.6668,-69.2097,32.26358,-16.648487,8.67
37067,198.3829,19.1899,114.261346,21.163523,8.67
9791,154.7416,-52.9041,31.479384999999997,5.305579,8.67
96160,343.0621,-27.6988,293.285812,-54.532376,8.67
108754,55.5341,-43.1951,330.454907,-3.597675,8.67
54458,262.5775,48.2252,167.13151000000002,-6.417609,8.67
45736,257.347,13.8338,139.86068999999998,-29.720088,8.67
22922,152.3136,8.1125,73.992688,56.314648999999996,8.67
72414,16.9099,60.7782,222.100829,16.142739000000002,8.67
112299,81.6915,-39.1982,341.191057,13.323129000000002,8.67
38259,292.4969,-24.2493,117.56841200000001,-80.169372,8.67
9832,131.894,-0.5138,31.629234999999998,61.04480699999999,8.67
76930,1.514,37.5754,235.63172799999998,-5.142237000000001,8.67
81698,73.619,41.2643,250.33039300000002,47.465009,8.67
8311,138.8215,-36.7533,26.796927,24.392301999999997,8.67
10715,129.4644,10.5789,34.495305,72.34421,8.68
50850,254.8215,37.3605,155.748747,-11.280982,8.68
18829,154.1486,-5.2613,60.539852,45.734274,8.68
23725,241.7015,-36.293,76.51176099999999,-37.962533,8.68
46160,222.5967,38.3158,141.205149,9.524899000000001,8.68
90889,48.4448,12.8088,278.090507,19.463045,8.68
38198,226.8413,9.0583,117.38533500000001,-8.017945,8.68
88193,13.0852,3.6734,270.16103599999997,-15.802384,8.68
93804,87.9796,20.7259,286.552572,57.524770999999994,8.68
7606,216.116,-79.6512,24.496133,-27.222478999999996,8.68
85639,70.3242,32.701,262.52221299999997,44.519428000000005,8.68
48044,230.705,41.3021,146.906777,5.559266,8.68
22210,155.3281,3.882,71.647806,51.317381,8.68
86190,15.3431,11.7141,264.177275,-9.832139,8.68
7519,164.8895,-73.4404,24.204841000000002,-14.385317,8.68
11658,138.3274,-8.742,37.586845000000004,51.149095,8.68
76623,323.5289,-2.201,234.71942,-58.21122,8.68
50406,272.256,15.6809,154.387027,-37.858807,8.68
25895,218.1807,-24.3609,82.91906999999999,-15.203818,8.68
27589,208.7535,-14.9854,87.63374300000001,-3.168007,8.68
44539,216.8578,35.0026,136.12416000000002,12.218848,8.68
10325,255.4538,-68.7697,33.250547999999995,-40.005695,8.68
18182,159.6568,-14.0357,58.342980000000004,35.552929999999996,8.68
105675,336.5638,-42.5013,321.063042,-58.69230699999999,8.68
114394,52.6901,-64.104,347.519022,-16.188627,8.68
65871,342.1347,75.1588,202.522747,15.314769,8.68
584,78.326,-74.7389,1.7817189999999998,-15.850159,8.68
16021,184.4214,-44.6339,51.572213,-1.035079,8.68
71614,334.6727,36.2284,219.69542,-19.941507,8.68
60440,287.5387,62.7469,185.877428,0.712414,8.68
56310,278.2549,40.1957,173.163896,-18.870972000000002,8.68
74200,334.1989,22.1931,227.443333,-32.149446000000005,8.68
66071,326.1931,63.0587,203.173761,2.065309,8.68
102460,83.319,0.2572,311.43537000000003,43.445147999999996,8.68
61186,133.4378,71.2373,188.05988,45.497319,8.68
12604,139.6128,-7.1002,40.519857,52.151506,8.68
14718,158.91,-28.3516,47.533482,24.663399,8.68
9890,135.7878,-12.8696,31.81305,48.100691,8.69
76884,330.8106,6.7159,235.495938,-46.716669,8.69
85462,82.0268,33.7461,261.966698,54.35243199999999,8.69
56794,199.3217,73.7942,174.652466,29.756441,8.69
114685,110.9607,-0.7669,348.493622,59.820168,8.69
7151,270.1203,-75.3207,23.050975,-39.098029,8.69
54618,238.6697,62.6006,167.667831,13.119226999999999,8.69
7037,129.2742,-11.7211,22.684684,50.665793,8.69
12130,276.462,-55.8914,39.058008,-55.517433,8.69
50402,301.368,-25.3415,154.375115,-87.72840500000001,8.69
3653,304.6365,-65.109,11.694180000000001,-52.003787,8.69
74951,6.84,48.2302,229.739896,4.550618,8.69
112200,31.1343,-61.1308,340.86607599999996,-24.380551999999998,8.69
23247,179.5339,-12.0216,75.04096700000001,22.592767000000002,8.69
14219,272.8794,-52.6562,45.839659000000005,-56.078125,8.69
116028,53.0803,-69.6085,352.657235,-18.699022,8.69
72003,325.5336,18.6944,220.88234,-39.207856,8.69
14662,256.6808,-56.9233,47.357455,-45.886633,8.69
9138,287.9246,-55.8051,29.445187,-59.348068000000005,8.69
77066,81.0418,49.7408,236.040454,50.907801,8.69
24573,232.1154,-32.4613,79.07230799999999,-29.438978999999996,8.69
52463,265.4501,34.5323,160.870855,-18.86402,8.69
8473,134.2883,-19.6043,27.31131,41.989134,8.69
98596,35.2133,-18.4925,300.39908399999996,-6.374789,8.69
